detection_id,event_id,session_id,species_code,common_name,confidence,t_start_s,t_end_s,freq_low_hz,freq_high_hz,wav_path,channel,source,detection_duration_s,is_public
det_000826,event_20260111_124525_689,20260111_003017,eurjac,Choucas des tours,0.5531,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_124525_689.wav,1,BirdNET,3.0,False
det_000827,event_20260111_090458_193,20260111_003017,comcha,Pinson des arbres,0.5528,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090458_193.wav,1,BirdNET,3.0,False
det_000828,event_20260111_084101_146,20260111_003017,eurmag1,Pie bavarde,0.5519,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_084101_146.wav,1,BirdNET,3.0,False
det_000829,event_20260111_102404_357,20260111_003017,eurrob1,Rougegorge familier,0.5516,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102404_357.wav,1,BirdNET,3.0,False
det_000830,event_20260111_102930_376,20260111_003017,comcha,Pinson des arbres,0.5509,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102930_376.wav,1,BirdNET,3.0,False
det_000831,event_20260111_102313_354,20260111_003017,redwin,Grive mauvis,0.5457,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102313_354.wav,1,BirdNET,3.0,False
det_000832,event_20260111_115903_560,20260111_003017,blutit,Mésange bleue,0.5452,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_115903_560.wav,1,BirdNET,3.0,False
det_000833,event_20260111_084101_146,20260111_003017,eurmag1,Pie bavarde,0.5446,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_084101_146.wav,1,BirdNET,3.0,False
det_000834,event_20260111_072558_028,20260111_003017,eurjac,Choucas des tours,0.5444,6.0,7.68,0,15000,D:\20260111_003017\event_20260111_072558_028.wav,1,BirdNET,1.6799999999999997,False
det_000835,event_20260111_072418_025,20260111_003017,eurjac,Choucas des tours,0.5413,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_072418_025.wav,1,BirdNET,3.0,False
det_000836,event_20260111_113512_508,20260111_003017,misthr1,Grive draine,0.541,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_113512_508.wav,1,BirdNET,3.0,False
det_000837,event_20260111_090938_205,20260111_003017,eurjac,Choucas des tours,0.5406,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090938_205.wav,1,BirdNET,3.0,False
det_000838,event_20260111_104616_409,20260111_003017,gretit1,Mésange charbonnière,0.5387,6.0,7.85,0,15000,D:\20260111_003017\event_20260111_104616_409.wav,1,BirdNET,1.8499999999999996,False
det_000839,event_20260111_100712_325,20260111_003017,carcro1,Corneille noire,0.5363,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_100712_325.wav,1,BirdNET,3.0,False
det_000840,event_20260111_124822_699,20260111_003017,blutit,Mésange bleue,0.5325,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124822_699.wav,1,BirdNET,3.0,False
det_000841,event_20260111_093218_258,20260111_003017,blutit,Mésange bleue,0.5251,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093218_258.wav,1,BirdNET,3.0,False
det_000842,event_20260111_125023_707,20260111_003017,blutit,Mésange bleue,0.5251,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_125023_707.wav,1,BirdNET,3.0,False
det_000843,event_20260111_104525_406,20260111_003017,firecr1,Roitelet triple-bandeau,0.5222,9.0,10.07,0,15000,D:\20260111_003017\event_20260111_104525_406.wav,1,BirdNET,1.0700000000000003,False
det_000844,event_20260111_082928_110,20260111_003017,eurrob1,Rougegorge familier,0.5177,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_082928_110.wav,1,BirdNET,3.0,False
det_000845,event_20260111_124822_699,20260111_003017,blutit,Mésange bleue,0.5161,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_124822_699.wav,1,BirdNET,3.0,False
det_000846,event_20260111_093228_259,20260111_003017,blutit,Mésange bleue,0.516,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093228_259.wav,1,BirdNET,3.0,False
det_000847,event_20260111_121409_603,20260111_003017,grswoo,Pic épeiche,0.5155,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_121409_603.wav,1,BirdNET,3.0,False
det_000848,event_20260111_090902_201,20260111_003017,eurrob1,Rougegorge familier,0.513,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090902_201.wav,1,BirdNET,3.0,False
det_000849,event_20260111_112122_479,20260111_003017,hoocro1,Corneille mantelée,0.511,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_112122_479.wav,1,BirdNET,3.0,False
det_000850,event_20260111_073634_044,20260111_003017,eurjac,Choucas des tours,0.5061,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_073634_044.wav,1,BirdNET,3.0,False
det_000851,event_20260111_082450_099,20260111_003017,eurrob1,Rougegorge familier,0.5055,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_082450_099.wav,1,BirdNET,3.0,False
det_000852,event_20260111_104623_410,20260111_003017,lottit1,Orite à longue queue,0.5048,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104623_410.wav,1,BirdNET,3.0,False
det_000853,event_20260111_131343_773,20260111_003017,comchi1,Pouillot véloce,0.504,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_131343_773.wav,1,BirdNET,3.0,False
det_000854,event_20260111_102313_354,20260111_003017,redwin,Grive mauvis,0.4981,6.0,7.51,0,15000,D:\20260111_003017\event_20260111_102313_354.wav,1,BirdNET,1.5099999999999998,False
det_000855,event_20260111_104602_408,20260111_003017,firecr1,Roitelet triple-bandeau,0.4948,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104602_408.wav,1,BirdNET,3.0,False
det_000856,event_20260111_081800_091,20260111_003017,hoocro1,Corneille mantelée,0.4942,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_081800_091.wav,1,BirdNET,3.0,False
det_000857,event_20260111_081948_096,20260111_003017,eurmag1,Pie bavarde,0.4908,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_081948_096.wav,1,BirdNET,3.0,False
det_000858,event_20260111_124947_705,20260111_003017,blutit,Mésange bleue,0.4908,15.0,17.41,0,15000,D:\20260111_003017\event_20260111_124947_705.wav,1,BirdNET,2.41,False
det_000859,event_20260111_092957_243,20260111_003017,eurmag1,Pie bavarde,0.4891,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_092957_243.wav,1,BirdNET,3.0,False
det_000860,event_20260111_104616_409,20260111_003017,gretit1,Mésange charbonnière,0.4886,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104616_409.wav,1,BirdNET,3.0,False
det_000861,event_20260111_123916_669,20260111_003017,blutit,Mésange bleue,0.4882,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_123916_669.wav,1,BirdNET,3.0,False
det_000862,event_20260111_110746_459,20260111_003017,blutit,Mésange bleue,0.4878,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_110746_459.wav,1,BirdNET,3.0,False
det_000863,event_20260111_091354_212,20260111_003017,eurmag1,Pie bavarde,0.4843,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091354_212.wav,1,BirdNET,3.0,False
det_000864,event_20260111_093108_251,20260111_003017,gretit1,Mésange charbonnière,0.4837,9.0,11.95,0,15000,D:\20260111_003017\event_20260111_093108_251.wav,1,BirdNET,2.9499999999999993,False
det_000865,event_20260111_104953_419,20260111_003017,gretit1,Mésange charbonnière,0.4833,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104953_419.wav,1,BirdNET,3.0,False
det_000866,event_20260111_091013_206,20260111_003017,blutit,Mésange bleue,0.4806,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091013_206.wav,1,BirdNET,3.0,False
det_000867,event_20260111_095325_306,20260111_003017,blutit,Mésange bleue,0.4801,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_095325_306.wav,1,BirdNET,3.0,False
det_000868,event_20260111_102533_360,20260111_003017,gretit1,Mésange charbonnière,0.4785,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102533_360.wav,1,BirdNET,3.0,False
det_000869,event_20260111_102958_379,20260111_003017,blutit,Mésange bleue,0.478,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102958_379.wav,1,BirdNET,3.0,False
det_000870,event_20260111_102153_351,20260111_003017,eurgol,Chardonneret élégant,0.4777,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102153_351.wav,1,BirdNET,3.0,False
det_000871,event_20260111_120326_573,20260111_003017,comchi1,Pouillot véloce,0.4738,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_120326_573.wav,1,BirdNET,3.0,False
det_000872,event_20260111_131257_770,20260111_003017,eurmag1,Pie bavarde,0.4725,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_131257_770.wav,1,BirdNET,3.0,False
det_000873,event_20260111_120106_565,20260111_003017,blutit,Mésange bleue,0.4706,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_120106_565.wav,1,BirdNET,3.0,False
det_000874,event_20260111_112804_494,20260111_003017,blutit,Mésange bleue,0.4704,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_112804_494.wav,1,BirdNET,3.0,False
det_000875,event_20260111_110954_465,20260111_003017,comcha,Pinson des arbres,0.4703,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_110954_465.wav,1,BirdNET,3.0,False
det_000876,event_20260111_110746_459,20260111_003017,blutit,Mésange bleue,0.4678,18.0,21.0,0,15000,D:\20260111_003017\event_20260111_110746_459.wav,1,BirdNET,3.0,False
det_000877,event_20260111_094325_291,20260111_003017,carcro1,Corneille noire,0.4657,18.0,21.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000878,event_20260111_092922_240,20260111_003017,eurrob1,Rougegorge familier,0.4594,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_092922_240.wav,1,BirdNET,3.0,False
det_000879,event_20260111_081948_096,20260111_003017,eurmag1,Pie bavarde,0.4558,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_081948_096.wav,1,BirdNET,3.0,False
det_000880,event_20260111_105933_440,20260111_003017,blutit,Mésange bleue,0.4549,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_105933_440.wav,1,BirdNET,3.0,False
det_000881,event_20260111_093302_263,20260111_003017,blutit,Mésange bleue,0.4545,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093302_263.wav,1,BirdNET,3.0,False
det_000882,event_20260111_104909_416,20260111_003017,gretit1,Mésange charbonnière,0.4545,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104909_416.wav,1,BirdNET,3.0,False
det_000883,event_20260111_095405_310,20260111_003017,grswoo,Pic épeiche,0.4545,6.0,8.53,0,15000,D:\20260111_003017\event_20260111_095405_310.wav,1,BirdNET,2.5299999999999994,False
det_000884,event_20260111_093256_262,20260111_003017,blutit,Mésange bleue,0.4528,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_093256_262.wav,1,BirdNET,3.0,False
det_000885,event_20260111_075359_076,20260111_003017,eurmag1,Pie bavarde,0.4511,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_075359_076.wav,1,BirdNET,3.0,False
det_000886,event_20260111_075306_071,20260111_003017,eurjac,Choucas des tours,0.4497,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_075306_071.wav,1,BirdNET,3.0,False
det_000887,event_20260111_120007_562,20260111_003017,eurrob1,Rougegorge familier,0.4486,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_120007_562.wav,1,BirdNET,3.0,False
det_000888,event_20260111_093247_261,20260111_003017,blutit,Mésange bleue,0.4479,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093247_261.wav,1,BirdNET,3.0,False
det_000889,event_20260111_102533_360,20260111_003017,grswoo,Pic épeiche,0.4465,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_102533_360.wav,1,BirdNET,3.0,False
det_000890,event_20260111_083840_139,20260111_003017,hoocro1,Corneille mantelée,0.4426,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_083840_139.wav,1,BirdNET,3.0,False
det_000891,event_20260111_093234_260,20260111_003017,blutit,Mésange bleue,0.4422,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093234_260.wav,1,BirdNET,3.0,False
det_000892,event_20260111_120308_572,20260111_003017,eurgre1,Verdier d'Europe,0.4366,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_120308_572.wav,1,BirdNET,3.0,False
det_000893,event_20260111_110940_463,20260111_003017,comcha,Pinson des arbres,0.4358,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_110940_463.wav,1,BirdNET,3.0,False
det_000894,event_20260111_075329_073,20260111_003017,eurjac,Choucas des tours,0.4356,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_075329_073.wav,1,BirdNET,3.0,False
det_000895,event_20260111_120326_573,20260111_003017,eugwoo2,Pic vert,0.4292,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_120326_573.wav,1,BirdNET,3.0,False
det_000896,event_20260111_091331_211,20260111_003017,eurmag1,Pie bavarde,0.426,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091331_211.wav,1,BirdNET,3.0,False
det_000897,event_20260111_130544_750,20260111_003017,blutit,Mésange bleue,0.4257,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_130544_750.wav,1,BirdNET,3.0,False
det_000898,event_20260111_081948_096,20260111_003017,carcro1,Corneille noire,0.4189,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_081948_096.wav,1,BirdNET,3.0,False
det_000899,event_20260111_073541_037,20260111_003017,eurmag1,Pie bavarde,0.4173,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_073541_037.wav,1,BirdNET,3.0,False
det_000900,event_20260111_083741_133,20260111_003017,eurmag1,Pie bavarde,0.4162,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_083741_133.wav,1,BirdNET,3.0,False
det_000901,event_20260111_075359_076,20260111_003017,eurjac,Choucas des tours,0.4159,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_075359_076.wav,1,BirdNET,3.0,False
det_000902,event_20260111_083159_123,20260111_003017,eurrob1,Rougegorge familier,0.4158,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_083159_123.wav,1,BirdNET,3.0,False
det_000903,event_20260111_114457_531,20260111_003017,eurrob1,Rougegorge familier,0.4148,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_114457_531.wav,1,BirdNET,3.0,False
det_000904,event_20260111_104629_411,20260111_003017,firecr1,Roitelet triple-bandeau,0.4137,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_104629_411.wav,1,BirdNET,3.0,False
det_000905,event_20260111_093720_276,20260111_003017,eurrob1,Rougegorge familier,0.4136,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093720_276.wav,1,BirdNET,3.0,False
det_000906,event_20260111_124304_680,20260111_003017,blutit,Mésange bleue,0.4127,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124304_680.wav,1,BirdNET,3.0,False
det_000907,event_20260111_094325_291,20260111_003017,carcro1,Corneille noire,0.4068,24.0,27.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000908,event_20260111_090458_193,20260111_003017,gretit1,Mésange charbonnière,0.4064,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_090458_193.wav,1,BirdNET,3.0,False
det_000909,event_20260111_124930_704,20260111_003017,grywag,Bergeronnette des ruisseaux,0.4045,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_124930_704.wav,1,BirdNET,3.0,False
det_000910,event_20260111_112133_480,20260111_003017,carcro1,Corneille noire,0.4013,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_112133_480.wav,1,BirdNET,3.0,False
det_000911,event_20260111_093529_272,20260111_003017,blutit,Mésange bleue,0.3981,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093529_272.wav,1,BirdNET,3.0,False
det_000912,event_20260111_091331_211,20260111_003017,eurmag1,Pie bavarde,0.3941,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091331_211.wav,1,BirdNET,3.0,False
det_000913,event_20260111_102533_360,20260111_003017,grswoo,Pic épeiche,0.3935,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102533_360.wav,1,BirdNET,3.0,False
det_000914,event_20260111_104515_405,20260111_003017,firecr1,Roitelet triple-bandeau,0.3929,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_104515_405.wav,1,BirdNET,3.0,False
det_000915,event_20260111_071042_022,20260111_003017,redwin,Grive mauvis,0.3925,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_071042_022.wav,1,BirdNET,3.0,False
det_000916,event_20260111_083007_114,20260111_003017,hawfin,Gros-bec casse-noyaux,0.392,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_083007_114.wav,1,BirdNET,3.0,False
det_000917,event_20260111_091234_208,20260111_003017,eurmag1,Pie bavarde,0.3915,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091234_208.wav,1,BirdNET,3.0,False
det_000918,event_20260111_102936_377,20260111_003017,cretit2,Mésange huppée,0.3878,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102936_377.wav,1,BirdNET,3.0,False
det_000919,event_20260111_082543_102,20260111_003017,eurrob1,Rougegorge familier,0.3876,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_082543_102.wav,1,BirdNET,3.0,False
det_000920,event_20260111_072634_030,20260111_003017,eurjac,Choucas des tours,0.387,6.0,8.36,0,15000,D:\20260111_003017\event_20260111_072634_030.wav,1,BirdNET,2.3599999999999994,False
det_000921,event_20260111_120213_568,20260111_003017,blutit,Mésange bleue,0.3867,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_120213_568.wav,1,BirdNET,3.0,False
det_000922,event_20260111_083641_130,20260111_003017,eurjac,Choucas des tours,0.3849,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_083641_130.wav,1,BirdNET,3.0,False
det_000923,event_20260111_073616_042,20260111_003017,eurmag1,Pie bavarde,0.3828,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_073616_042.wav,1,BirdNET,3.0,False
det_000924,event_20260111_091748_217,20260111_003017,dunnoc1,Accenteur mouchet,0.3826,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_091748_217.wav,1,BirdNET,3.0,False
det_000925,event_20260111_091013_206,20260111_003017,hawfin,Gros-bec casse-noyaux,0.3773,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091013_206.wav,1,BirdNET,3.0,False
det_000926,event_20260111_073628_043,20260111_003017,eurjac,Choucas des tours,0.3723,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_073628_043.wav,1,BirdNET,3.0,False
det_000927,event_20260111_114301_526,20260111_003017,blksco1,Macreuse noire,0.3692,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_114301_526.wav,1,BirdNET,3.0,False
det_000928,event_20260111_101742_346,20260111_003017,blutit,Mésange bleue,0.3678,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_101742_346.wav,1,BirdNET,3.0,False
det_000929,event_20260111_095325_306,20260111_003017,blutit,Mésange bleue,0.3667,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_095325_306.wav,1,BirdNET,3.0,False
det_000930,event_20260111_113225_507,20260111_003017,blutit,Mésange bleue,0.3663,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_113225_507.wav,1,BirdNET,3.0,False
det_000931,event_20260111_090848_199,20260111_003017,eurrob1,Rougegorge familier,0.3647,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090848_199.wav,1,BirdNET,3.0,False
det_000932,event_20260111_101419_338,20260111_003017,dunnoc1,Accenteur mouchet,0.3636,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_101419_338.wav,1,BirdNET,3.0,False
det_000933,event_20260111_120326_573,20260111_003017,blutit,Mésange bleue,0.3635,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_120326_573.wav,1,BirdNET,3.0,False
det_000934,event_20260111_132311_809,20260111_003017,eurmag1,Pie bavarde,0.3622,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_132311_809.wav,1,BirdNET,3.0,False
det_000935,event_20260111_091924_223,20260111_003017,eurmag1,Pie bavarde,0.3621,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_091924_223.wav,1,BirdNET,3.0,False
det_000936,event_20260111_081751_090,20260111_003017,eurjac,Choucas des tours,0.3621,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_081751_090.wav,1,BirdNET,3.0,False
det_000937,event_20260111_093123_253,20260111_003017,eurrob1,Rougegorge familier,0.3616,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093123_253.wav,1,BirdNET,3.0,False
det_000938,event_20260111_094232_288,20260111_003017,eurrob1,Rougegorge familier,0.3614,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_094232_288.wav,1,BirdNET,3.0,False
det_000939,event_20260111_082953_112,20260111_003017,eurrob1,Rougegorge familier,0.3609,9.0,12.0,0,15000,D:\20260111_003017\event_20260111_082953_112.wav,1,BirdNET,3.0,False
det_000940,event_20260111_101330_334,20260111_003017,eurrob1,Rougegorge familier,0.3608,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_101330_334.wav,1,BirdNET,3.0,False
det_000941,event_20260111_120106_565,20260111_003017,blutit,Mésange bleue,0.3602,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_120106_565.wav,1,BirdNET,3.0,False
det_000942,event_20260111_102839_374,20260111_003017,comcha,Pinson des arbres,0.3593,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102839_374.wav,1,BirdNET,3.0,False
det_000943,event_20260111_121116_596,20260111_003017,blutit,Mésange bleue,0.3573,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_121116_596.wav,1,BirdNET,3.0,False
det_000944,event_20260111_094325_291,20260111_003017,eurmag1,Pie bavarde,0.3559,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000945,event_20260111_124752_698,20260111_003017,grywag,Bergeronnette des ruisseaux,0.3547,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124752_698.wav,1,BirdNET,3.0,False
det_000946,event_20260111_093020_246,20260111_003017,eurrob1,Rougegorge familier,0.3545,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093020_246.wav,1,BirdNET,3.0,False
det_000947,event_20260111_094325_291,20260111_003017,carcro1,Corneille noire,0.3502,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000948,event_20260111_071042_022,20260111_003017,eurrob1,Rougegorge familier,0.3497,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_071042_022.wav,1,BirdNET,3.0,False
det_000949,event_20260111_124915_703,20260111_003017,blutit,Mésange bleue,0.3491,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_124915_703.wav,1,BirdNET,3.0,False
det_000950,event_20260111_094325_291,20260111_003017,hoocro1,Corneille mantelée,0.349,24.0,27.0,0,15000,D:\20260111_003017\event_20260111_094325_291.wav,1,BirdNET,3.0,False
det_000951,event_20260111_093316_264,20260111_003017,eurgol,Chardonneret élégant,0.3478,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093316_264.wav,1,BirdNET,3.0,False
det_000952,event_20260111_123955_672,20260111_003017,eurrob1,Rougegorge familier,0.3468,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_123955_672.wav,1,BirdNET,3.0,False
det_000953,event_20260111_131841_793,20260111_003017,gadwal,Canard chipeau,0.346,9.0,11.43,0,15000,D:\20260111_003017\event_20260111_131841_793.wav,1,BirdNET,2.4299999999999997,False
det_000954,event_20260111_092945_241,20260111_003017,eurjac,Choucas des tours,0.3438,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_092945_241.wav,1,BirdNET,3.0,False
det_000955,event_20260111_083840_139,20260111_003017,carcro1,Corneille noire,0.3417,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_083840_139.wav,1,BirdNET,3.0,False
det_000956,event_20260111_115850_559,20260111_003017,blutit,Mésange bleue,0.3411,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_115850_559.wav,1,BirdNET,3.0,False
det_000957,event_20260111_124304_680,20260111_003017,blutit,Mésange bleue,0.341,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_124304_680.wav,1,BirdNET,3.0,False
det_000958,event_20260111_113225_507,20260111_003017,eursta,Ã‰tourneau sansonnet,0.3393,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_113225_507.wav,1,BirdNET,3.0,False
det_000959,event_20260111_093123_253,20260111_003017,eurrob1,Rougegorge familier,0.3384,6.0,7.17,0,15000,D:\20260111_003017\event_20260111_093123_253.wav,1,BirdNET,1.17,False
det_000960,event_20260111_093247_261,20260111_003017,blutit,Mésange bleue,0.3357,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093247_261.wav,1,BirdNET,3.0,False
det_000961,event_20260111_093149_256,20260111_003017,blutit,Mésange bleue,0.3354,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093149_256.wav,1,BirdNET,3.0,False
det_000962,event_20260111_110215_448,20260111_003017,eurmag1,Pie bavarde,0.3345,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_110215_448.wav,1,BirdNET,3.0,False
det_000963,event_20260111_102533_360,20260111_003017,hoocro1,Corneille mantelée,0.334,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_102533_360.wav,1,BirdNET,3.0,False
det_000964,event_20260111_095115_301,20260111_003017,firecr1,Roitelet triple-bandeau,0.334,6.0,9.0,0,15000,D:\20260111_003017\event_20260111_095115_301.wav,1,BirdNET,3.0,False
det_000965,event_20260111_102623_367,20260111_003017,grswoo,Pic épeiche,0.3319,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_102623_367.wav,1,BirdNET,3.0,False
det_000966,event_20260111_104525_406,20260111_003017,eurjac,Choucas des tours,0.3311,9.0,10.07,0,15000,D:\20260111_003017\event_20260111_104525_406.wav,1,BirdNET,1.0700000000000003,False
det_000967,event_20260111_093234_260,20260111_003017,blutit,Mésange bleue,0.33,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_093234_260.wav,1,BirdNET,3.0,False
det_000968,event_20260111_112804_494,20260111_003017,blutit,Mésange bleue,0.3291,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_112804_494.wav,1,BirdNET,3.0,False
det_000969,event_20260111_093042_249,20260111_003017,gretit1,Mésange charbonnière,0.3288,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_093042_249.wav,1,BirdNET,3.0,False
det_000970,event_20260111_124703_696,20260111_003017,grywag,Bergeronnette des ruisseaux,0.3287,21.0,24.0,0,15000,D:\20260111_003017\event_20260111_124703_696.wav,1,BirdNET,3.0,False
det_000971,event_20260111_074643_053,20260111_003017,eurmag1,Pie bavarde,0.3272,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_074643_053.wav,1,BirdNET,3.0,False
det_000972,event_20260111_090514_194,20260111_003017,gretit1,Mésange charbonnière,0.326,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_090514_194.wav,1,BirdNET,3.0,False
det_000973,event_20260111_102808_372,20260111_003017,comcha,Pinson des arbres,0.3234,0.0,3.0,0,15000,D:\20260111_003017\event_20260111_102808_372.wav,1,BirdNET,3.0,False
det_000974,event_20260111_112434_488,20260111_003017,blutit,Mésange bleue,0.3232,3.0,6.0,0,15000,D:\20260111_003017\event_20260111_112434_488.wav,1,BirdNET,3.0,False
