event_id,session_id,start_time,end_time,duration_s,rms_mean,rms_max,peak_max,borderline,wav_path,notes,public_detections_count,public_species_unique,public_total_duration_s,public_top_species_by_count,public_top_species_by_duration
event_20260111_104915_418,20260111_003017,2026-01-11T10:49:15+01:00,2026-01-11T10:49:46+01:00,30.04,0.00907,,0.04518,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104915_418.wav,,0,0,0.0,,
event_20260111_104946_419,20260111_003017,2026-01-11T10:49:46+01:00,2026-01-11T10:49:53+01:00,7.51,0.005775,,0.05121,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104946_419.wav,,0,0,0.0,,
event_20260111_104953_420,20260111_003017,2026-01-11T10:49:53+01:00,2026-01-11T10:49:59+01:00,6.14,0.00926,,0.04451,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_104953_420.wav,,0,0,0.0,,
event_20260111_105018_421,20260111_003017,2026-01-11T10:50:18+01:00,2026-01-11T10:50:22+01:00,7.17,0.00948,,0.04225,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105018_421.wav,,0,0,0.0,,
event_20260111_105052_422,20260111_003017,2026-01-11T10:50:52+01:00,2026-01-11T10:50:57+01:00,7.85,0.00862,,0.06222,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105052_422.wav,,0,0,0.0,,
event_20260111_105101_423,20260111_003017,2026-01-11T10:51:01+01:00,2026-01-11T10:51:11+01:00,13.48,0.007405,,0.05919,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105101_423.wav,,0,0,0.0,,
event_20260111_105126_424,20260111_003017,2026-01-11T10:51:26+01:00,2026-01-11T10:51:40+01:00,17.41,0.00685,,0.04719,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105126_424.wav,,0,0,0.0,,
event_20260111_105216_425,20260111_003017,2026-01-11T10:52:16+01:00,2026-01-11T10:52:33+01:00,19.11,0.013565,,0.06049,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105216_425.wav,,0,0,0.0,,
event_20260111_105243_426,20260111_003017,2026-01-11T10:52:43+01:00,2026-01-11T10:52:46+01:00,6.14,0.008005,,0.04538,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105243_426.wav,,0,0,0.0,,
event_20260111_105250_427,20260111_003017,2026-01-11T10:52:50+01:00,2026-01-11T10:52:53+01:00,6.14,0.00672,,0.04237,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105250_427.wav,,0,0,0.0,,
event_20260111_105254_428,20260111_003017,2026-01-11T10:52:54+01:00,2026-01-11T10:53:00+01:00,6.14,0.00652,,0.05335,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105254_428.wav,,0,0,0.0,,
event_20260111_105308_429,20260111_003017,2026-01-11T10:53:08+01:00,2026-01-11T10:53:18+01:00,12.97,0.013025,,0.103,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105308_429.wav,,0,0,0.0,,
event_20260111_105331_430,20260111_003017,2026-01-11T10:53:31+01:00,2026-01-11T10:53:45+01:00,16.55,0.0096499999999999,,0.05768,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105331_430.wav,,0,0,0.0,,
event_20260111_105412_431,20260111_003017,2026-01-11T10:54:12+01:00,2026-01-11T10:54:15+01:00,6.49,0.0111799999999999,,0.04049,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105412_431.wav,,0,0,0.0,,
event_20260111_105431_432,20260111_003017,2026-01-11T10:54:31+01:00,2026-01-11T10:54:36+01:00,8.02,0.0075,,0.04683,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105431_432.wav,,0,0,0.0,,
event_20260111_105555_433,20260111_003017,2026-01-11T10:55:55+01:00,2026-01-11T10:56:01+01:00,9.05,0.009885,,0.04005,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105555_433.wav,,0,0,0.0,,
event_20260111_105710_434,20260111_003017,2026-01-11T10:57:10+01:00,2026-01-11T10:57:15+01:00,7.34,0.01811,,0.11516,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105710_434.wav,,0,0,0.0,,
event_20260111_105744_435,20260111_003017,2026-01-11T10:57:44+01:00,2026-01-11T10:57:47+01:00,6.14,0.009855,,0.0433,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105744_435.wav,,0,0,0.0,,
event_20260111_105754_436,20260111_003017,2026-01-11T10:57:54+01:00,2026-01-11T10:57:57+01:00,6.14,0.00514,,0.05298,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105754_436.wav,,0,0,0.0,,
event_20260111_105759_437,20260111_003017,2026-01-11T10:57:59+01:00,2026-01-11T10:58:04+01:00,6.14,0.006455,,0.04614,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105759_437.wav,,0,0,0.0,,
event_20260111_105904_438,20260111_003017,2026-01-11T10:59:04+01:00,2026-01-11T10:59:15+01:00,13.48,0.00538,,0.04197,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105904_438.wav,,0,0,0.0,,
event_20260111_105916_439,20260111_003017,2026-01-11T10:59:16+01:00,2026-01-11T10:59:21+01:00,6.14,0.009015,,0.0405,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105916_439.wav,,0,0,0.0,,
event_20260111_105930_440,20260111_003017,2026-01-11T10:59:30+01:00,2026-01-11T10:59:33+01:00,6.14,0.0068,,0.04477,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105930_440.wav,,0,0,0.0,,
event_20260111_105942_441,20260111_003017,2026-01-11T10:59:42+01:00,2026-01-11T10:59:51+01:00,11.61,0.0103249999999999,,0.07964,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_105942_441.wav,,0,0,0.0,,
event_20260111_110001_442,20260111_003017,2026-01-11T11:00:01+01:00,2026-01-11T11:00:27+01:00,28.5,0.00702,,0.04303,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110001_442.wav,,0,0,0.0,,
event_20260111_110031_443,20260111_003017,2026-01-11T11:00:31+01:00,2026-01-11T11:00:34+01:00,6.14,0.01249,,0.11414,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110031_443.wav,,0,0,0.0,,
event_20260111_110039_444,20260111_003017,2026-01-11T11:00:39+01:00,2026-01-11T11:00:42+01:00,6.14,0.0137349999999999,,0.12972,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110039_444.wav,,0,0,0.0,,
event_20260111_110044_445,20260111_003017,2026-01-11T11:00:44+01:00,2026-01-11T11:00:51+01:00,9.22,0.01067,,0.09717,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110044_445.wav,,0,0,0.0,,
event_20260111_110051_446,20260111_003017,2026-01-11T11:00:51+01:00,2026-01-11T11:00:59+01:00,8.19,0.006945,,0.05012,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110051_446.wav,,0,0,0.0,,
event_20260111_110106_447,20260111_003017,2026-01-11T11:01:06+01:00,2026-01-11T11:01:09+01:00,6.14,0.00838,,0.06616,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110106_447.wav,,0,0,0.0,,
event_20260111_110212_448,20260111_003017,2026-01-11T11:02:12+01:00,2026-01-11T11:02:16+01:00,6.49,0.00564,,0.04313,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110212_448.wav,,0,0,0.0,,
event_20260111_110309_449,20260111_003017,2026-01-11T11:03:09+01:00,2026-01-11T11:03:12+01:00,6.14,0.010695,,0.04507,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110309_449.wav,,0,0,0.0,,
event_20260111_110344_450,20260111_003017,2026-01-11T11:03:44+01:00,2026-01-11T11:03:47+01:00,6.49,0.00773,,0.05898,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110344_450.wav,,0,0,0.0,,
event_20260111_110349_451,20260111_003017,2026-01-11T11:03:49+01:00,2026-01-11T11:04:00+01:00,12.29,0.00942,,0.04762,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110349_451.wav,,0,0,0.0,,
event_20260111_110401_452,20260111_003017,2026-01-11T11:04:01+01:00,2026-01-11T11:04:06+01:00,6.14,0.009405,,0.05498,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110401_452.wav,,0,0,0.0,,
event_20260111_110412_453,20260111_003017,2026-01-11T11:04:12+01:00,2026-01-11T11:04:19+01:00,9.73,0.007615,,0.04645,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110412_453.wav,,0,0,0.0,,
event_20260111_110420_454,20260111_003017,2026-01-11T11:04:20+01:00,2026-01-11T11:04:37+01:00,17.75,0.0098199999999999,,0.0651,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110420_454.wav,,0,0,0.0,,
event_20260111_110437_455,20260111_003017,2026-01-11T11:04:37+01:00,2026-01-11T11:04:43+01:00,6.14,0.00508,,0.04058,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110437_455.wav,,0,0,0.0,,
event_20260111_110639_456,20260111_003017,2026-01-11T11:06:39+01:00,2026-01-11T11:06:44+01:00,7.68,0.0090049999999999,,0.04425,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110639_456.wav,,0,0,0.0,,
event_20260111_110650_457,20260111_003017,2026-01-11T11:06:50+01:00,2026-01-11T11:06:55+01:00,8.19,0.00801,,0.04101,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110650_457.wav,,0,0,0.0,,
event_20260111_110702_458,20260111_003017,2026-01-11T11:07:02+01:00,2026-01-11T11:07:15+01:00,15.36,0.010785,,0.05205,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110702_458.wav,,0,0,0.0,,
event_20260111_110723_459,20260111_003017,2026-01-11T11:07:23+01:00,2026-01-11T11:07:46+01:00,26.11,0.00769,,0.04031,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110723_459.wav,,0,0,0.0,,
event_20260111_110756_460,20260111_003017,2026-01-11T11:07:56+01:00,2026-01-11T11:07:59+01:00,6.14,0.005945,,0.04227,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110756_460.wav,,0,0,0.0,,
event_20260111_110806_461,20260111_003017,2026-01-11T11:08:06+01:00,2026-01-11T11:08:09+01:00,6.31,0.004715,,0.04435,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110806_461.wav,,0,0,0.0,,
event_20260111_110924_462,20260111_003017,2026-01-11T11:09:24+01:00,2026-01-11T11:09:27+01:00,6.14,0.002655,,0.0469,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110924_462.wav,,0,0,0.0,,
event_20260111_110937_463,20260111_003017,2026-01-11T11:09:37+01:00,2026-01-11T11:09:40+01:00,6.31,0.00946,,0.0653,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110937_463.wav,,0,0,0.0,,
event_20260111_110940_464,20260111_003017,2026-01-11T11:09:40+01:00,2026-01-11T11:09:46+01:00,6.14,0.007395,,0.041,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110940_464.wav,,0,0,0.0,,
event_20260111_110948_465,20260111_003017,2026-01-11T11:09:48+01:00,2026-01-11T11:09:54+01:00,8.02,0.00982,,0.07361,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_110948_465.wav,,0,0,0.0,,
event_20260111_111034_466,20260111_003017,2026-01-11T11:10:34+01:00,2026-01-11T11:10:38+01:00,7.0,0.013825,,0.09844,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111034_466.wav,,0,0,0.0,,
event_20260111_111039_467,20260111_003017,2026-01-11T11:10:39+01:00,2026-01-11T11:10:44+01:00,6.14,0.007005,,0.04125,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111039_467.wav,,0,0,0.0,,
event_20260111_111409_468,20260111_003017,2026-01-11T11:14:09+01:00,2026-01-11T11:14:17+01:00,10.41,0.008735,,0.04161,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111409_468.wav,,0,0,0.0,,
event_20260111_111536_469,20260111_003017,2026-01-11T11:15:36+01:00,2026-01-11T11:15:39+01:00,6.31,0.0070399999999999,,0.05511,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111536_469.wav,,0,0,0.0,,
event_20260111_111602_470,20260111_003017,2026-01-11T11:16:02+01:00,2026-01-11T11:16:15+01:00,15.7,0.00764,,0.04135,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111602_470.wav,,0,0,0.0,,
event_20260111_111616_471,20260111_003017,2026-01-11T11:16:16+01:00,2026-01-11T11:16:21+01:00,6.14,0.003665,,0.04573,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111616_471.wav,,0,0,0.0,,
event_20260111_111627_472,20260111_003017,2026-01-11T11:16:27+01:00,2026-01-11T11:16:31+01:00,6.31,0.005345,,0.04131,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111627_472.wav,,0,0,0.0,,
event_20260111_111651_473,20260111_003017,2026-01-11T11:16:51+01:00,2026-01-11T11:16:56+01:00,7.68,0.0079049999999999,,0.04193,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111651_473.wav,,0,0,0.0,,
event_20260111_111705_474,20260111_003017,2026-01-11T11:17:05+01:00,2026-01-11T11:17:08+01:00,6.14,0.008845,,0.05297,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_111705_474.wav,,0,0,0.0,,
event_20260111_112006_475,20260111_003017,2026-01-11T11:20:06+01:00,2026-01-11T11:20:15+01:00,11.43,0.016105,,0.07326,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112006_475.wav,,0,0,0.0,,
event_20260111_112039_476,20260111_003017,2026-01-11T11:20:39+01:00,2026-01-11T11:20:49+01:00,12.29,0.007735,,0.04202,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112039_476.wav,,0,0,0.0,,
event_20260111_112100_477,20260111_003017,2026-01-11T11:21:00+01:00,2026-01-11T11:21:03+01:00,6.14,0.0075099999999999,,0.04317,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112100_477.wav,,0,0,0.0,,
event_20260111_112106_478,20260111_003017,2026-01-11T11:21:06+01:00,2026-01-11T11:21:11+01:00,7.85,0.0093,,0.04128,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112106_478.wav,,0,0,0.0,,
event_20260111_112118_479,20260111_003017,2026-01-11T11:21:18+01:00,2026-01-11T11:21:22+01:00,7.85,0.008515,,0.04285,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112118_479.wav,,0,0,0.0,,
event_20260111_112125_480,20260111_003017,2026-01-11T11:21:25+01:00,2026-01-11T11:21:34+01:00,11.26,0.006915,,0.04351,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112125_480.wav,,0,0,0.0,,
event_20260111_112146_481,20260111_003017,2026-01-11T11:21:46+01:00,2026-01-11T11:22:15+01:00,31.91,0.00699,,0.0405,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112146_481.wav,,0,0,0.0,,
event_20260111_112217_482,20260111_003017,2026-01-11T11:22:17+01:00,2026-01-11T11:22:24+01:00,9.05,0.012705,,0.08087,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112217_482.wav,,0,0,0.0,,
event_20260111_112236_483,20260111_003017,2026-01-11T11:22:36+01:00,2026-01-11T11:22:40+01:00,6.66,0.00607,,0.04107,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112236_483.wav,,0,0,0.0,,
event_20260111_112249_484,20260111_003017,2026-01-11T11:22:49+01:00,2026-01-11T11:22:53+01:00,7.17,0.01153,,0.09706,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112249_484.wav,,0,0,0.0,,
event_20260111_112257_485,20260111_003017,2026-01-11T11:22:57+01:00,2026-01-11T11:23:04+01:00,9.9,0.00557,,0.04102,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112257_485.wav,,0,0,0.0,,
event_20260111_112305_486,20260111_003017,2026-01-11T11:23:05+01:00,2026-01-11T11:23:12+01:00,8.53,0.01314,,0.08457,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112305_486.wav,,0,0,0.0,,
event_20260111_112337_487,20260111_003017,2026-01-11T11:23:37+01:00,2026-01-11T11:24:13+01:00,38.74,0.00899,,0.06183,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112337_487.wav,,0,0,0.0,,
event_20260111_112419_488,20260111_003017,2026-01-11T11:24:19+01:00,2026-01-11T11:24:34+01:00,17.41,0.0076799999999999,,0.04309,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112419_488.wav,,0,0,0.0,,
event_20260111_112503_489,20260111_003017,2026-01-11T11:25:03+01:00,2026-01-11T11:25:26+01:00,25.6,0.00784,,0.0532,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112503_489.wav,,0,0,0.0,,
event_20260111_112604_490,20260111_003017,2026-01-11T11:26:04+01:00,2026-01-11T11:26:10+01:00,8.7,0.00804,,0.04042,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112604_490.wav,,0,0,0.0,,
event_20260111_112730_491,20260111_003017,2026-01-11T11:27:30+01:00,2026-01-11T11:27:40+01:00,12.63,0.01233,,0.05395,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112730_491.wav,,0,0,0.0,,
event_20260111_112742_492,20260111_003017,2026-01-11T11:27:42+01:00,2026-01-11T11:27:46+01:00,6.14,0.008435,,0.047,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112742_492.wav,,0,0,0.0,,
event_20260111_112749_493,20260111_003017,2026-01-11T11:27:49+01:00,2026-01-11T11:27:55+01:00,8.02,0.006335,,0.04519,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112749_493.wav,,0,0,0.0,,
event_20260111_112757_494,20260111_003017,2026-01-11T11:27:57+01:00,2026-01-11T11:28:04+01:00,9.73,0.00773,,0.04323,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112757_494.wav,,0,0,0.0,,
event_20260111_112819_495,20260111_003017,2026-01-11T11:28:19+01:00,2026-01-11T11:28:25+01:00,8.53,0.00859,,0.04546,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112819_495.wav,,0,0,0.0,,
event_20260111_112829_496,20260111_003017,2026-01-11T11:28:29+01:00,2026-01-11T11:28:41+01:00,14.85,0.00733,,0.08204,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112829_496.wav,,0,0,0.0,,
event_20260111_112916_497,20260111_003017,2026-01-11T11:29:16+01:00,2026-01-11T11:29:21+01:00,7.68,0.004545,,0.04211,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112916_497.wav,,0,0,0.0,,
event_20260111_112921_498,20260111_003017,2026-01-11T11:29:21+01:00,2026-01-11T11:29:27+01:00,6.66,0.006415,,0.04098,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112921_498.wav,,0,0,0.0,,
event_20260111_112934_499,20260111_003017,2026-01-11T11:29:34+01:00,2026-01-11T11:29:38+01:00,6.31,0.00391,,0.04057,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112934_499.wav,,0,0,0.0,,
event_20260111_112952_500,20260111_003017,2026-01-11T11:29:52+01:00,2026-01-11T11:30:08+01:00,18.77,0.00653,,0.04319,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_112952_500.wav,,0,0,0.0,,
event_20260111_113031_501,20260111_003017,2026-01-11T11:30:31+01:00,2026-01-11T11:30:34+01:00,6.66,0.006025,,0.042,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113031_501.wav,,0,0,0.0,,
event_20260111_113038_502,20260111_003017,2026-01-11T11:30:38+01:00,2026-01-11T11:30:43+01:00,7.51,0.00562,,0.04234,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113038_502.wav,,0,0,0.0,,
event_20260111_113052_503,20260111_003017,2026-01-11T11:30:52+01:00,2026-01-11T11:31:01+01:00,12.46,0.009395,,0.04212,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113052_503.wav,,0,0,0.0,,
event_20260111_113106_504,20260111_003017,2026-01-11T11:31:06+01:00,2026-01-11T11:31:09+01:00,6.14,0.008435,,0.04101,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113106_504.wav,,0,0,0.0,,
event_20260111_113202_505,20260111_003017,2026-01-11T11:32:02+01:00,2026-01-11T11:32:07+01:00,8.02,0.00831,,0.05337,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113202_505.wav,,0,0,0.0,,
event_20260111_113208_506,20260111_003017,2026-01-11T11:32:08+01:00,2026-01-11T11:32:14+01:00,7.17,0.00985,,0.0419,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113208_506.wav,,0,0,0.0,,
event_20260111_113222_507,20260111_003017,2026-01-11T11:32:22+01:00,2026-01-11T11:32:25+01:00,6.14,0.004575,,0.04022,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113222_507.wav,,0,0,0.0,,
event_20260111_113501_508,20260111_003017,2026-01-11T11:35:01+01:00,2026-01-11T11:35:12+01:00,13.99,0.0110099999999999,,0.07894,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113501_508.wav,,0,0,0.0,,
event_20260111_113513_509,20260111_003017,2026-01-11T11:35:13+01:00,2026-01-11T11:35:18+01:00,6.14,0.011195,,0.05469,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113513_509.wav,,0,0,0.0,,
event_20260111_113523_510,20260111_003017,2026-01-11T11:35:23+01:00,2026-01-11T11:35:26+01:00,6.14,0.021725,,0.10524,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113523_510.wav,,0,0,0.0,,
event_20260111_113539_511,20260111_003017,2026-01-11T11:35:39+01:00,2026-01-11T11:35:42+01:00,6.14,0.006605,,0.04278,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113539_511.wav,,0,0,0.0,,
event_20260111_113557_512,20260111_003017,2026-01-11T11:35:57+01:00,2026-01-11T11:36:00+01:00,6.14,0.0073,,0.04218,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113557_512.wav,,0,0,0.0,,
event_20260111_113602_513,20260111_003017,2026-01-11T11:36:02+01:00,2026-01-11T11:36:07+01:00,7.0,0.01053,,0.04577,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113602_513.wav,,0,0,0.0,,
event_20260111_113619_514,20260111_003017,2026-01-11T11:36:19+01:00,2026-01-11T11:36:22+01:00,6.14,0.0097,,0.07677,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113619_514.wav,,0,0,0.0,,
event_20260111_113638_515,20260111_003017,2026-01-11T11:36:38+01:00,2026-01-11T11:36:52+01:00,17.24,0.0083249999999999,,0.0753,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113638_515.wav,,0,0,0.0,,
event_20260111_113733_516,20260111_003017,2026-01-11T11:37:33+01:00,2026-01-11T11:37:46+01:00,16.04,0.00825,,0.05565,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113733_516.wav,,0,0,0.0,,
event_20260111_113749_517,20260111_003017,2026-01-11T11:37:49+01:00,2026-01-11T11:38:05+01:00,18.43,0.00583,,0.04165,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113749_517.wav,,0,0,0.0,,
event_20260111_113808_518,20260111_003017,2026-01-11T11:38:08+01:00,2026-01-11T11:38:32+01:00,26.79,0.008945,,0.05194,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113808_518.wav,,0,0,0.0,,
event_20260111_113836_519,20260111_003017,2026-01-11T11:38:36+01:00,2026-01-11T11:38:42+01:00,8.87,0.0071649999999999,,0.04279,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113836_519.wav,,0,0,0.0,,
event_20260111_113931_520,20260111_003017,2026-01-11T11:39:31+01:00,2026-01-11T11:39:53+01:00,24.58,0.01094,,0.07012,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113931_520.wav,,0,0,0.0,,
event_20260111_113958_521,20260111_003017,2026-01-11T11:39:58+01:00,2026-01-11T11:40:02+01:00,7.17,0.01149,,0.05889,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_113958_521.wav,,0,0,0.0,,
event_20260111_114015_522,20260111_003017,2026-01-11T11:40:15+01:00,2026-01-11T11:40:23+01:00,10.75,0.0101249999999999,,0.04695,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114015_522.wav,,0,0,0.0,,
event_20260111_114114_523,20260111_003017,2026-01-11T11:41:14+01:00,2026-01-11T11:41:17+01:00,6.14,0.007515,,0.04337,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114114_523.wav,,0,0,0.0,,
event_20260111_114123_524,20260111_003017,2026-01-11T11:41:23+01:00,2026-01-11T11:41:26+01:00,6.14,0.007115,,0.04198,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114123_524.wav,,0,0,0.0,,
event_20260111_114225_525,20260111_003017,2026-01-11T11:42:25+01:00,2026-01-11T11:42:31+01:00,9.05,0.006025,,0.04442,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114225_525.wav,,0,0,0.0,,
event_20260111_114254_526,20260111_003017,2026-01-11T11:42:54+01:00,2026-01-11T11:43:01+01:00,10.07,0.0104099999999999,,0.05599,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114254_526.wav,,0,0,0.0,,
event_20260111_114322_527,20260111_003017,2026-01-11T11:43:22+01:00,2026-01-11T11:43:47+01:00,27.82,0.0100349999999999,,0.0653,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114322_527.wav,,0,0,0.0,,
event_20260111_114407_528,20260111_003017,2026-01-11T11:44:07+01:00,2026-01-11T11:44:15+01:00,10.75,0.0073349999999999,,0.04288,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114407_528.wav,,0,0,0.0,,
event_20260111_114422_529,20260111_003017,2026-01-11T11:44:22+01:00,2026-01-11T11:44:27+01:00,8.36,0.005975,,0.04134,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114422_529.wav,,0,0,0.0,,
event_20260111_114442_530,20260111_003017,2026-01-11T11:44:42+01:00,2026-01-11T11:44:46+01:00,7.51,0.00864,,0.04157,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114442_530.wav,,0,0,0.0,,
event_20260111_114454_531,20260111_003017,2026-01-11T11:44:54+01:00,2026-01-11T11:44:57+01:00,6.14,0.00227,,0.04178,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114454_531.wav,,0,0,0.0,,
event_20260111_114501_532,20260111_003017,2026-01-11T11:45:01+01:00,2026-01-11T11:45:05+01:00,6.31,0.008615,,0.06268,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114501_532.wav,,0,0,0.0,,
event_20260111_114540_533,20260111_003017,2026-01-11T11:45:40+01:00,2026-01-11T11:45:44+01:00,6.66,0.00771,,0.05127,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114540_533.wav,,0,0,0.0,,
event_20260111_114554_534,20260111_003017,2026-01-11T11:45:54+01:00,2026-01-11T11:45:59+01:00,7.85,0.00825,,0.04163,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114554_534.wav,,0,0,0.0,,
event_20260111_114601_535,20260111_003017,2026-01-11T11:46:01+01:00,2026-01-11T11:46:08+01:00,8.19,0.008,,0.04335,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114601_535.wav,,0,0,0.0,,
event_20260111_114645_536,20260111_003017,2026-01-11T11:46:45+01:00,2026-01-11T11:46:49+01:00,6.14,0.007685,,0.04723,False,/home/villedieurio/evened/keep/20260111_003017/event_20260111_114645_536.wav,,0,0,0.0,,
